위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-03-16,울산,문어,14200.0,2713800
2021-03-17,울산,밀복,11000.0,1100000
2021-03-17,울산,문어,11733.0,796700
2021-03-18,울산,문어,15567.0,1099800
2021-03-19,울산,문어,15871.0,2671700
2021-03-22,울산,문어,20300.0,1104600
2021-03-25,울산,문어,16200.0,1284900
2021-03-26,울산,문어,14600.0,1609200
2021-03-28,울산,문어,17486.0,7848700
2021-02-01,울산,문어,21413.0,8698300
2021-02-04,울산,문어,26311.0,13802100
2021-02-05,울산,문어,29367.0,6666100
2021-02-06,울산,문어,19000.0,10010400
2021-02-07,울산,문어,23046.0,11346400
2021-02-08,울산,밀복,13500.0,3375000
2021-02-08,울산,문어,22860.0,2456100
2021-02-15,울산,밀복,8000.0,800000
2021-02-15,울산,문어,16513.0,7861100
2021-02-24,울산,문어,20533.0,4659400
2021-02-25,울산,문어,17950.0,21142900
2021-02-26,울산,문어,16992.0,19453300
2021-01-03,울산,문어,18100.0,1179600
2021-01-04,울산,문어,23300.0,1491200
2021-01-05,울산,문어,18800.0,4816300
2021-01-06,울산,문어,18050.0,9504300
2021-01-07,울산,밀복,13000.0,4680000
2021-01-11,울산,문어,22600.0,610200
2021-01-12,울산,문어,18625.0,5986000
2021-01-13,울산,문어,20825.0,3385900
2021-01-16,울산,문어,19275.0,4744600
2021-01-17,울산,문어,33900.0,1017000
2021-01-20,울산,문어,24633.0,19230600
2021-01-21,울산,문어,25098.0,35882200
2021-01-22,울산,밀복,14000.0,1680000
2021-01-23,울산,문어,22193.0,30451500
2021-01-26,울산,문어,21367.0,6089600
2021-01-27,울산,문어,21557.0,13679500
2021-01-28,울산,밀복,12000.0,5760000
2021-01-28,울산,문어,26125.0,3295300
2020-12-03,울산,문어,66967.0,1048500
2020-12-08,울산,문어,26550.0,1514700
2020-12-13,울산,문어,22933.0,4315000
2020-12-19,울산,문어,27600.0,1186800
2020-12-22,울산,문어,23800.0,3781000
2020-12-23,울산,문어,22800.0,11382700
2020-12-25,울산,문어,19400.0,568000
2020-12-27,울산,문어,25000.0,2375000
2020-12-28,울산,문어,18467.0,913200
2020-12-29,울산,밀복,15000.0,7650000
2020-12-29,울산,문어,21700.0,8259500
2020-11-02,울산,문어,22267.0,995400
2020-11-03,울산,문어,24100.0,1366500
2020-11-06,울산,문어,24400.0,2209800
2020-11-08,울산,문어,20433.0,4638100
2020-11-15,울산,문어,27900.0,502200
2020-11-25,울산,문어,25900.0,1165500
2020-11-27,울산,문어,26050.0,3180500
2020-10-05,울산,문어,29900.0,867100
2020-10-13,울산,문어,23000.0,7503400
2020-10-14,울산,문어,20540.0,12261600
2020-10-16,울산,문어,26600.0,1143800
2020-10-18,울산,문어,29800.0,1341000
2020-10-19,울산,문어,22700.0,619000
2020-10-22,울산,문어,20233.0,2309100
